Word	 SFI
shellin'	22.1
shelling	37.9
shells	54.9
shelly	38.3
shelob	22.1
shelter	55.9
shelter-wood	11.5
shelterbelts	18.1
sheltered	47.8
sheltering	40.5
shelters	47.6
shelterwood	24.8
shelton	32.7
shelton's	22.1
sheltred	22.1
shelve	30.4
shelved	36.1
shelver	24.8
shelves	52.3
shelving	35.6
shem	36.6
shem's	25.1
shema	28.1
shen	35.1
shen-nung	20.8
shenandoah	38.3
shenandoah's	22.1
shenanigans	28.1
sheng	22.1
shensi	29.7
shent	22.1
shenti	22.1
shenyang	20.8
sheol	25.1
shep	41.4
shep's	29.3
shepard	40.6
shepard's	28.8
shepards	26.9
sheperds	22.1
shepheard's	25.1
shepherd	47.9
shepherd's	37.7
shepherd-boy	29.3
shepherd-student	22.1
shepherded	22.1
shepherdess	31.7
shepherdess's	22.1
shepherdesses	29.3
shepherds	44.6
shepherds'	20.8
shepilov	25.1
shepley	20.8
shepparton	26.8
sheppy	22.1
shepster	22.1
sheqel	22.1
sher	22.1
sheramudoi	22.1
sheraton	29.7
sherbert	31.2
sherbet	29.1
sherbets	13.2
sherbrooke	27.7
sherd	22.1
sherds	22.1
shere	36.4
sherene	26.9
sheridan	37.1
sheridan's	22.1
sheriff	49
sheriff's	39.8
sheriffs	36
sheriffs'	20.8
sherk	22.1
sherlock	44.6
sherm	30.7
sherman	47.2
sherman's	37.9
sherman-law	20.8
sherpa	22.1
sherpas	26.9
sherr	20.8
sherrel	22.1
sherri	35.5
sherri's	22.1
sherrie	35.1
sherrie's	25.1
sherries	9.3
sherrif	22.1
sherriff	22.1
sherrill	31.7
sherrills	26.9
sherry	41.7
sherry's	26.9
sherry-colored	30.4
sherwood	38.3
sherwood's	22.1
sheryl	38.4
sheryl's	28.2
sheshonk	22.1
shet	26.9
shetan	29.9
shetan's	22.1
shetland	34.1
shetlanders	25.1
shetlands	27.7
shevat	22.1
shevek	36.4
shevek's	26.9
shew	37.6
shewed	31.9
sheweth	27.8
shewing	25.1
shewn	31.6
shewne	20.8
shews	22.1
sheyna	29.9
sheyna's	22.1
shfited	11.5
shh	37.4
shh-h	22.1
shh-sh	25.1
shhh	38.6
shhhh	33.7
shhhhh	22.1
shhhhhhh	22.1
shi	27.4
shi'ite	25.5
shi-ka-ko	28.1
shibboleth	22.1
shibuya	23.8
shidoni	22.1
shied	37.1
shiela	22.1
shield	51.5
shield-club	22.1
shield-shaped	26.9
shielded	42.8
shielded-arc	11.5
shieldin'	22.1
shielding	41.4
shieldlike	27.7
shields	46.6
shiffling	22.1
shiffrin	23.8
shift	53.8
shift's	22.1
shifted	51.6
shifter	16.3
shifters	25
shiftiness	27.7
shifting	50.2
shiftings	22.1
shiftless	36.5
shifts	48.4
shifty	31.2
shigella	27.7
shigetomi	20.8
shih	39.7
shih-k'ai	25.1
shihab's	22.1
shiiiiiiuuuut	22.1
shiiiiiuuuut	22.1
shiite	28.8
shikaris	22.1
shikibu	23.8
shikibu's	20.8
shikoku	30.8
shikoku's	20.8
shila	23.8
shiley	22.1
shillalah	22.1
shilling	43.2
shillings	42.1
shillings'	22.1
shilluk	22.1
shilly-shallied	22.1
shillying	9.3
shillyshallying	22.1
shiloh	32.4
shim	11.5
shima	22.1
shimabara	20.8
shimek	22.1
shimerda	29.9
shimerdas	22.1
shimizu	25.1
shimmed	14.5
shimmer	38.9
shimmered	36.4
shimmering	43.5
shimmers	25.1
shimmery	33.6
shimmied	22.1
shimmy	27.4
shimoda	25.1
shimonoseki	20.8
shims	19.3
shin	40.4
shin-bones	20.8
shinagawa	20.8
shinano	25.1
shinar	20.8
shinbone	27.7
shindig	22.1
shindigs	22.1
shine	51
shined	39.1
shined-up	22.1
shiner	30.3
shiners	11.5
shines	49
shing	22.1
shingle	39.7
shingle-roofed	22.1
shingled	35.8
shinglers'	22.1
shingles	42.6
shingling	25.1
shinier	30.5
shiniest	27.7
shinin'	22.1
shining	55.1
shinjuku	23.8
shinkolobwe	20.8
shinkolobwe's	20.8
shinn	27.4
shinned	26.9
shinnied	31.6
shinning	22.1
shinny	31.1
shinnying	26.9
shinotsuka	20.8
shinpei	22.1
shins	33.3
shinto	38.3
shintoists	23.8
shiny	53.6
shiny-black	20.8
shiny-bright	22.1
shiny-visored	20.8
ship	61
ship'd	22.1
ship's	50.2
ship-board	22.1
ship-builder	22.1
ship-building	20.8
ship-chandlers	22.1
ship-coal	22.1
ship-length	22.1
ship-rig	22.1
ship-to-shore	25.1
ship-trap	29.9
ship-wrecked	22.1
shipboard	33.9
shipbuilder	22.1
shipbuilders	38.8
shipbuilding	43.4
shipbuildng	22.1
shipcarpenter	22.1
shipfitters	22.1
shiplap	11.5
shipload	36.1
shiploads	33
shipman	33.6
shipman's	25.1
shipmans	26.9
shipmans'	29.1
shipmaster	29.3
shipmasters	27.7
shipmate	32.9
shipmates	35.4
shipmen	22.1
shipment	44.9
shipments	40.2
shipowner	27.7
shipowners	34.6
shipp	22.1
shipped	51.4
shipper	36.7
shipper's	16.5
shippers	38.9
shipping	50.6
shiprats	22.1
shiprigging	20.8
shiprock	25.1
ships	60.2
ships'	37.5
ships's	20.8
ships-of-war	20.8
shipshape	32.3
shipsmiths	22.1
shipways	22.1
shipwraked	20.8
shipwreck	39.8
shipwreck's	23.8
shipwrecked	41.5
shipwrecks	22.1
shipwright	31.2
shipwrights	34.2
shipwrights'	22.1
shipyard	39
shipyards	40.4
shir	22.1
shiraz	28.8
shirazan	28.1
shire	33.9
shire-hobbits	22.1
shire-reeves	20.8
shire-usage	22.1
shires	29.3
shirk	29.3
shirked	22.1
shirker	22.1
shirkers	22.1
shirking	22.1
shirley	48.7
shirley's	34.1
shirly	25.1
shirred	22.1
shirring	22.1
shirrings	22.1
shirt	55.4
shirt-collar	22.1
shirt-front	25.1
shirt-fronts	22.1
shirt-sleeve	22.1
shirt-sleeved	22.1
shirt-sleeves	32.3
shirt-tail	28.1
shirt-tails	22.1
shirting	22.1
shirtless	26.9
shirtlike	22.1
shirts	49.9
shirtsleeve	18.1
shirtsleeves	26.9
shirttail	31.5
shirttails	22.1
shirtwaist	27.4
shis	22.1
shish	9.3
shishu	22.1
shit	33.6
shit'll	20.8
shit-bastards	22.1
shit-headed	22.1
shitting	22.1
shiva	34.4
shivah	25.1
shiver	44.9
shivered	47.2
shivering	47.1
shivers	39.4
shivery	29.3
shklovsky	28.1
shlemiel	40.5
shlemiel's	25.1
shlomo	31.3
shmancakes	29.1
shmand-fair	22.1
shmeducational	22.1
shment	22.1
shmerel	26.9
shmuel	22.1
sho	33.1
sho'	28.1
sho-nah	26.9
sho-nah's	25.1
shoa	31.1
shoal	36.8
shoaling	22.1
shoals	40.7
shoan	22.1
shoat	22.1
shock	54.2
shock'd	22.1
shock-absorbed	11.5
shock-absorber	22.1
shock-absorbing	14.5
shock-free	11.5
shock-headed	22.1
shock-resistant	18.1
shocked	51
shocking	44.5
shocking-pink	25.1
shockingly	35.2
shockley	25.8
shocks	45.6
shod	37.5
shoddiness	27.7
shoddy	35.8
shoe	53.5
shoe-box	29.1
shoe-boxes	25.1
shoe-button	22.1
shoe-heel	18.1
shoe-horns	22.1
shoe-maker	33.3
shoe-maker's	27.7
shoe-polish	22.1
shoe-repair	28.4
shoe-store	22.1
shoebill	25.1
shoebox	37
shoeboxes	22.1
shoebutton	22.1
shoeful	22.1
shoeing	30.1
shoelace	38.9
shoelaces	42.1
shoeleather	22.1
shoeless	30.4
shoemaker	46.1
shoemaker's	37
shoemakers	40.8
shoemakers'	22.1
shoemaking	33
shoen	20.8
shoepacks	25.1
shoes	59.2
shoeshine	39
shoesole	18.1
shoestring	38.8
shoestring's	22.1
shoestrings	29.1
shoetop	25.1
shogi	20.8
shogun	39.6
shogun's	22.1
shogunate	31.9
shogunate's	20.8
shoguns	35.2
shoichi	26.9
shoie	34.4
shoji	23.8
shok	22.1
shoknok	20.8
sholes	26
sholto	29.1
sholto's	25.1
sholy	22.1
shomer	20.8
shon	30.6
shona	29.8
shone	50.8
shoni	22.1
shoo	40.7
shoo-fly	23.8
shooed	35.3
shoofly	31.6
shooing	32.5
shook	57.1
shoom	26.9
shoot	54
shoot-me	22.1
shoot-out	22.1
shoot-the-duck	22.1
shooter	35.5
shooter's	22.1
shooters	34
shootin'	30.4
shooting	52.1
shooting's	22.1
shooting-galleries	22.1
shootings	26.8
shootouts	20.8
shoots	47.5
shop	58.9
shop's	29.9
shop-door	22.1
shop-keeper	22.1
shop-keepers	23.8
shop-lifting	22.1
shop-owners	20.8
shop-rite	25.1
shopgirl	26.9
shopgirls	22.1
shopkeeper	41.1
shopkeeper's	29.3
shopkeepers	41.9
shopkeepers'	27.4
shoplift	27.4
shoplifted	25.3
shoplifter	29.3
shoplifter's	22.1
shoplifters	30.6
shoplifting	38.8
shopman	22.1
shopmates	20.8
shopmen	22.1
shopowners	20.8
shoppe	35.5
shopped	40
shopper	36.7
shopper's	13.5
shoppers	43.8
shoppers'	22.1
shoppin	22.1
shopping	54.1
shops	53.8
shopwindow	22.1
shopwindows	22.1
shopwomen	22.1
shopwork	11.5
shopworn	13.5
shora	39
shore	57.3
shore-based	20.8
shore-end	22.1
shore-ends	22.1
shorebird	22.1
shorebirds	28.1
shoreby	29.1
shored	22.1
shoreham	20.8
shoreless	25.1
shorelessly	22.1
shoreline	44.8
shorelines	32.5
shores	51.3
shoreward	35
shorewell	22.1
shoring	33
shorn	37.2
short	63.5
short-acting	18.1
short-answer	26.9
short-backed	22.1
short-chain	25.3
short-changing	22.1
short-circuited	26.8
short-circuiting	22.1
short-circuits	11.5
short-coated	27.7
short-corridor	20.8
short-coupled	22.1
short-cropped	29.3
short-cut	30.3
short-cuts	13.2
short-cutting	25
short-day	28.5
short-distance	11.5
short-fiber	20.8
short-flying	22.1
short-grained	22.1
short-grass	20.8
short-haired	31.6
short-handed	22.1
short-handled	24.8
short-haul	27.8
short-horned	18.1
short-legged	35.2
short-lived	43.5
short-necked	30
short-order	25.1
short-period	21.1
short-range	36.6
short-ranged	22.1
short-reined	22.1
short-run	37.9
short-sheet	22.1
short-sighted	31.2
short-sleeved	30.6
short-staffed	13.2
short-staple	23.8
short-stemmed	27.7
short-story	31.2
short-tailed	26.9
short-tempered	25.1
short-term	46.8
short-time	23.9
short-timer	22.1
short-track	22.1
short-vowel	20.8
short-waisted	25.1
short-wave	32.2
short-wavelength	22.9
short-weighted	25.1
short-weightingest	22.1
short-winded	22.1
shortage	49.4
shortages	45.7
shortcake	22.1
shortcakes	9.3
shortchanged	27.4
shortchanges	22.1
shortchanging	9.3
shortcoming	34.1
shortcomings	43.6
shortcut	43.8
shortcut's	22.1
shortcuts	37
shortcutting	22.1
shorted	14.5
shorten	43.9
shortened	45.6
shortening	39.9
shortenings	20.8
shortens	38.7
shorter	53.9
shorter-acting	20.8
shorter-staffed	13.2
shorter-than-average	22.1
shortest	47.7
shortfall	23.8
shortgrass	23.8
shorthaired	22.1
shorthand	43.6
shorthand-typing	22.1
shorthanded	27.7
shorthorn	34.4
shorthorned	28.9
shorthorns	31.5
shorting	24.8
shortleaf	18.1
shortly	54.2
shortness	40.6
shortridge	22.1
shorts	45.9
shortsighted	36.8
shortsightedly	22.1
shortsightedness	22.1
shortstop	39.8
shortstops	22.1
shortwall	22.1
shortwave	32
shortweighted	22.1
shorty	40.8
shorty's	25.1
shoscombe	22.1
shoshone	38.6
shoshonean-speaking	22.1
shoshones	27.7
shoshoni	38.4
shoshonis	25.1
shostak	18.3
shot	57.7
shot's	20.8
shot-boxes	22.1
shot-gun	22.1
shot-holes	22.1
shot-put	18.1
shot-putter	27.7
shot-putting	18.1
shot-riddled	22.1
shot-sawed	11.5
shot-up	22.1
shotaro	32.1
shotaro's	29.1
shotgun	41.9
shotguns	36.6
shots	49.3
shotsie's	22.1
shotwell's	20.8
shoud	26.9
shoudlers	22.1
shoul	22.1
should	68.9
should've	34.1
should-a	22.1
shoulda	27.7
shoulder	57.5
shoulder's	13.2
shoulder-bag	22.1
shoulder-deep	29.3
shoulder-high	22.1
shoulder-length	26.9
shoulderbone	22.1
shouldered	40.7
shouldering	35.6
shoulders	56.6
shouldest	22.1
shouldn'	22.1
shouldn't	52.2
shouldst	30.3
shoulted	22.1
shout	52.3
shouted	57.7
shouter	22.1
shouters	32.4
shoutin'	22.1
shoutin'est	22.1
shouting	52.5
shoutings	27.7
shouts	47.9
shove	45.7
shoved	48.1
shovel	49
shovel-like	22.1
shovel-shaped	27.4
shoveled	38.4
shoveler	20.8
shovelful	34.6
shovelfuls	30.9
shoveling	36.2
shovelled	28.1
shovels	46.3
shover	22.1
shovers	22.1
shoves	31.1
shovin'	22.1
shoving	43.2
show	65.1
show's	32.7
show-and-tell	32.5
show-case	22.1
show-down	22.1
show-off	36.4
show-offishness	22.1
show-offs	29.3
show-offy	20.8
show-ring	11.5
show-stopping	3.5
showbiz	22.1
showboat	25.1
showboating	25.1
showcase	33
showcases	28.5
showdown	36
showdowns	27.7
showed	60.2
shower	50.7
shower-baths	22.1
shower-rooms	22.1
showered	41.8
showering	35.4
showers	46.3
showery	22.1
showgirls	22.1
showiest	22.1
showin	22.1
showin'	27.7
showing	56.3
showings	27.7
showler	22.1
showman	29.3
showman-like	22.1
showmanlike	22.1
showmanship	25.1
shown	61.9
showoff	32.3
showpiece	27.4
showpieces	22.1
showplace	31.4
showplaces	27.4
showroom	30.3
showrooms	27.3
shows	62.6
showshoes	22.1
showtime	25.1
showy	38.1
shrank	43.1
shrapnel	30.7
shred	39.5
shredded	42
shredders	22.1
shredding	30.4
shreds	39.8
shreve	34.6
shreve's	22.1
shreveport	27.4
shrew	41.2
shrew's	29.9
shrewd	45
shrewder	25.1
shrewdest	29.3
shrewdies	22.1
shrewdly	35.5
shrewdness	36.6
shrewish	30.3
shrews	37.6
shrewsbury	33.3
shribble	26.9
shriek	43.3
shrieked	45.3
shrieking	41.2
shriekings	22.1
shrieks	39.9
shrift	33
shrike	30.3
shrike's	18.1
shrill	47.1
shrill-voiced	25.1
shrilled	33.1
shriller	30.3
shrillest	22.1
shrilling	34.2
shrillness	29.3
shrilly	38.6
shrimp	45.3
shrimp-boat	18.1
shrimp-like	22.9
shrimplike	29.8
shrimps	38.9
shrine	43.2
shrine-building	22.1
shrines	42
shrink	47.7
shrink-fit	11.5
shrink-resistance	9.3
shrink-resistant	9.3
shrink-to-fit	22.1
shrink-wrap	22.1
shrinkable	20.8
shrinkage	41.7
shrinkers	22.1
shrinking	46
shrinks	42.6
shrivel	36.3
shriveled	37
shriveled-up	22.1
shriveled-up-looking	22.1
shriveling	27.7
shrivelled	32.3
shrivels	30.7
shriven	25.1
shriver	34
shriver's	20.8
shropshire	30.7
shroud	32.1
shroud-lines	22.1
shrouded	38.5
shrouding	25.1
shroudly	22.1
shrouds	32.5
shrove	22.1
shrovetide	22.1
shrub	40.7
shrub's	22.1
shrubberies	22.1
shrubbery	38.6
shrubby	29.1
shrubery	22.1
shrubland	18.1
shrubs	49.3
shrug	40.2
shrugged	49.9
shrugging	36
shrugs	30.7
shrunk	42.7
shrunk-up	22.1
shrunken	36.4
shs	22.1
shssssh	22.1
shtell	22.1
shtetl	22.1
shtup	22.1
shu	34.9
shu's	22.1
shuck	22.1
shuckburg	22.1
shucked	32.4
shucks	37.2
shucksy	22.1
shuckworth	22.1
shud	29.1
shudder	41.8
shuddered	45.8
shuddering	39.1
shudderingly	22.1
shudders	33.8
shuddup	22.1
shuffle	42.3
shuffleboard	21.1
shuffled	42.4
shufflers	22.1
shuffles	29.1
shufflestep	13.2
shuffling	42.7
shufflings	22.1
shuford	29.1
shuford's	26.9
shug	38.4
shug's	26.9
shugdad	33.3
shugdad's	28.1
shui	28.6
shuikow	22.1
shukhov	34.9
shukhov's	26.9
shula	29.9
shula's	25.1
shule	22.1
shuler's	22.1
shull	22.1
shultz	22.1
shuman	30.6
shumba	20.8
shun	39.6
shungopovi	29.2
shunktokecha	22.1
shunned	37.1
shunning	29.3
shuns	20.8
shunt	37.7
shunt-peaking	11.5
shunt-regulator	11.5
shunted	33.6
shunting	30.4
shunts	18.1
shure	27.4
shurf	25.1
shurik	28.1
shurlock	22.1
shurtleff	28.1
shurtlieff	22.1
shuruppak	25.1
shush	34.5
shushed	29.1
shusselie	22.1
shuster	25.1
shut	57
shut-away	22.1
shut-eye	22.1
shut-mouthed	20.8
shut-off	24.8
shut-up	22.1
shutdown	31.8
shute	30.7
shutoff	17.6
shuts	40.4
shutter	41.8
shutter's	3.5
shutter-chink	22.1
shuttered	33.9
shutters	45.6
shutting	44.6
shuttle	47.4
shuttle's	21.1
shuttlecocks	13.2
shuttled	34.2
shuttles	36.2
shuttlesworth	25.1
shuttleworthy	26.9
shuttling	20.8
shuush	22.1
shuvah	26.9
shuzuko	28.1
shwon	22.1
shy	51.4
shyer	27.7
shyest	27.7
shying	25.1
shylock	22.1
shyly	43.1
shyness	42.6
shyster	9.3
shysters	13.5
si	43.4
si'	25.1
si's	22.1
si-ling-shi	26.9
siad	24.2
sialin	18.1
siam	37
siamese	37.3
sibans	22.1
sibbald	22.1
sibbaldus	18.1
sibble	32.5
sibble's	25.1
sibby	25.1
siberia	48.2
siberia's	23.8
siberian	42
siberians	27.7
sibilance	22.1
sibilant	30.3
sibir	22.1
siblene	27.8
sibley	22.1
sibley's	22.1
sibling	32.8
sibling's	22.1
siblingitis	26.9
siblings	40.7
sibyl	34.2
sibyl's	25.1
sibyl-like	22.1
sibylline	22.1
sic	35.3
sicarii	22.1
sicced	22.1
sich	30.6
sicilian	36.6
sicilians	32.4
sicilies	20.8
sicily	43.3
sick	58.8
sick-chamber	22.1
sick-houses	13.2
sick-in-the-stomach	22.1
sick-leave	9.3
sick-looking	22.1
sick-room	22.1
sick-sweet	22.1
sickbay	22.1
sickbed	27.7
sickbeds	9.3
sickbee	22.1
sicke	20.8
sickel-cell	22.1
sicken	30.3
sickened	38.2
sickening	42.1
sickeningly	31.6
sickens	22.1
sicker	34.4
sickest	27.7
sickle	43.2
sickle-cell	38.2
sickle-shaped	32.8
sickled	13.2
sicklelike	22.1
sickles	34.7
sickly	43.6
sickness	50.6
sickness-producing	20.8
sicknesses	37.1
sickroom	22.1
sid	47.3
sid's	28.9
siddartha	31.7
siddartha's	22.1
siddeley	25.1
siddenly	18.1
siddharth	20.8
siddhartha	36.7
siddhartha's	22.1
siddley	20.8
side	66.1
side's	22.1
side-aisles	22.1
side-board	25.1
side-branch	22.1
side-by-side	31.4
side-car	25.1
side-door	26.9
side-effects	23.8
side-events	22.1
side-foot	22.1
side-gate	22.1
side-hills	22.1
side-lamps	22.1
side-long	11.5
side-lunging	22.1
side-of-brachiosaurus	22.1
side-of-foot	13.2
side-panels	9.3
side-passages	22.1
side-pocket	22.1
side-road	22.1
side-saddle	22.1
side-scan	21.1
side-scene	22.1
side-slashed	22.1
side-slipped	22.1
side-stepped	22.1
side-steps	22.1
side-stroke	25.1
side-thrust	11.5
side-to-side	26.8
side-view	22.1
side-walk	22.1
side-wall	22.1
side-wheel	29.3
side-wheeler	25.1
side-whiskers	22.1
side-winding	22.1
sidea	25.1
sidearm	22.1
sidebags	22.1
sideband	11.5
sidebands	11.5
sidebinders	22.1
sideboard	37.5
sideboards	27.7
sideburn	27.7
sideburns	33.3
sidecar	31.1
sided	40.7
sidehack	26.9
sidehill	27.7
sidekick	28.3
sidekicks	22.1
sidelap	14.5
sidelight	29.1
sideline	38.4
sidelined	25.1
sidelines	37.2
sidelong	37
sideman	22.1
sidemeat	22.1
sidenote	22.1
sidenotes	26.9
sider	9.3
sidereal	32.1
siderite	18.1
sideroad	26.9
siders	22.1
sides	59.5
sidesaddle	25.1
sideshow	32.3
sideshows	29.3
sideslip	29.3
sidesplitting	20.8
sidestep	26.9
sidestepped	32.2
sidestepping	22.1
sidestream	12.4
sidestreet	22.1
sidestreets	22.1
sidesway	11.5
sideswiped	22.1
sideswiping	22.1
sidetrack	30.3
sidetracked	34.3
sidewalk	53.6
sidewalk-bred	22.1
sidewalk-superintended	22.1
sidewalks	48.3
sidewall	25.4
sidewalls	29.7
sideward	31.9
sideway	22.1
sideways	49.3
sidewheeler	25.1
sidewinder	31.9
sidewise	38.7
sidh	26.9
sidheog	22.1
siding	42.3
sidings	27.8
sidle	22.1
sidled	36.4
sidling	26.9
sidney	45
sidney's	20.8
sidon	33.4
sidonia	20.8
sidonian	25.1
sidra	31.7
sidrac	26.9
sie	25.1
sieb	25.1
siebren	40.4
siebren's	29.1
siebrn	22.1
siecle	20.8
siegal	22.1
siege	45.5
siegel	20.8
sieges	32.3
siegfried	40.5
siegfried's	22.1
sieglinde	22.1
siegmund	22.1
siemens	28.8
siemes	22.1
siemon	22.1
siena	27.4
sience	25.1
sienna	29.9
sierra	47.7
sierra-nevada	20.8
sierras	35.7
sierre	20.8
siesta	36.7
sietch	22.1
sieur	32.4
sieve	40.4
sieve-tube	21.1
sieved	22.1
sievelike	21.1
sievert	18.1
sieves	33.3
sieving	25.1
siezed	20.8
sif	29.1
sif's	22.1
sifan	28.1
siffre	26.9
sift	37.8
sifted	38.6
sifter	22.1
sifting	38.8
sifts	26.8
sigall	20.8
sigel	22.1
sigemi	22.1
sigemi's	22.1
siggeir	25.1
sigh	49.2
sighed	53.6
sighing	42.1
sighs	40.5
sight	59.5
sight-seeing	37.5
sight-seer	22.1
sight-word	26.8
sighted	47.1
sighting	41.4
sightings	40.7
sightless	35.9
sightlessly	22.1
sights	49.5
sightsee	27.7
sightseeing	37.7
sightseer	22.1
sightseers	32.3
sigismund	27.7
sigma	32.5
sigma-bond	18.1
sigmend	20.8
sigmoid	16.2
sigmund	39.1
sign	60.1
sign's	22.1
sign-in	22.1
sign-language	22.1
sign-on	16.5
sign-out	22.1
sign-painter	22.1
sign-post	22.1
sign-systems	22.1
sign-talker	26.9
signal	55.6
signal-processing	16.3
signal-to-noise	26.8
signaled	46.2
signaling	42.5
signalized	22.1
signalled	32.6
signalling	37.4
signally	25.4
signalmen	22.1
signals	54.8
signals'	22.1
signatories	22.1
signatory	27.4
signature	47.6
signatures	43.4
signboard	31.6
signboards	27.7
signed	53.8
signer	31.8
signers	26.8
signes	20.8
signet	30.4
signet-royal	22.1
signficantly	27.7
signifcance	20.8
significance	50.9
significances	22.1
significant	55.1
significantly	48.7
signification	23.8
signified	39.2
signifies	40.7
signify	38.4
signifying	34.5
signigicant	22.1
signiifcantly	22.1
signing	46.4
signor	35.6
signora	33.2
signore	26.9
signoria	22.1
signory	20.8
signpost	31.6
signpost's	22.1
signposts	34.9
signs	57.8
signup	9.3
signy	31.7
sigomel	22.1
sigrid	26.9
siguenza	22.1
siguero	22.1
sigurd	27.7
sih4	11.5
sihanouk	26.8
siiiiiigh	22.1
siimply	20.8
sikes	31.7
sikh	30.4
sikhote	25.1
sikhs	32.2
sikkim	25.5
sikkimensis	11.5
sikorsky	25.9
siksika	27.7
sikyatki	22.1
sila	25.1
silage	33.7
silane	11.5
silanes	11.5
silap	22.1
silas	42.5
silas's	31.7
silastic	25.1
silberman	29.3
silbernagle	22.1
silbernagles	22.1
silbert	20.8
silbett	20.8
silcarbane	11.5
silence	55.9
silenced	40.3
silencer	24.8
silencers	27.4
silences	36.3
silencing	25.1
silent	56.3
silently	51.5
silenty	22.1
silenus	27.7
silesia	23.8
silflay	26.9
silhouette	38.6
silhouette's	22.1
silhouetted	37.2
silhouettes	35.6
silhouetting	22.1
silica	42.5
silica-calcium	13.2
silica-gel	18.1
silica-rich	22.1
silicate	37.4
silicates	34.4
silicomethane	11.5
silicon	45.4
silicon-oxygen-silicon	11.5
silicone	35.3
silicone-coated	22.1
silicone-rubber	22.1
silicones	13.2
silicons	11.5
silicosis	20.8
sililoquy	22.1
silin	22.1
silk	54.4
silk-and-feather	22.1
silk-and-wool	22.1
silk-cotton	22.1
silk-curtained	22.1
silk-embroidered	22.1
silk-making	18.1
silk-producing	21.1
silk-robed	22.1
silk-screened	20.8
silked	22.1
silken	39.4
silkie	26.9
silkily	22.1
silko	22.1
silks	45.1
silkworkers	22.1
silkworm	35.2
silkworms	35.9
silkworms'	22.1
silkworn	20.8
silky	43.8
sill	44
sill's	11.5
silla	22.1
sillcock	14.5
siller	26.9
sillibill	32.5
sillibill's	25.1
sillier	30.7
silliest	31.7
silliman	23.8
silliness	30.4
sills	38.2
silly	54
silly-looking	22.1
silo	35.2
silos	36.2
siloxane	11.5
silsbee	30.7
silsbee's	22.1
silt	45.8
siltation	22.1
silted	27.4
silts	14.5
siltstone	26.8
silty	22.1
silurian	27.7
silva	31.5
silva's	22.1
silvabamba	28.1
silvaculture	23.8
silvanus	25.1
silvaroli	23.8
silver	59.4
silver's	28.8
silver-and-brown	18.1
silver-and-samite	22.1
silver-backed	18.1
silver-black	22.1
silver-blue	22.1
silver-bound	22.1
silver-bright	22.1
silver-brushed	22.1
silver-coated	18.1
silver-colored	27.7
silver-copper	22.1
silver-embossed	20.8
silver-foil	22.1
silver-framed	22.1
silver-gray	34.5
silver-haired	27.4
silver-handled	22.1
silver-headed	22.1
silver-hilted	22.1
silver-looking	22.1
silver-making	22.1
silver-maned	25.1
silver-metal	18.1
silver-plated	29.3
silver-rimmed	25.1
silver-scaled	22.1
silver-shod	22.1
silver-tipped	26.9
silver-tongued	13.5
silver-white	32.5
silver-zinc	20.8
silverback	35.7
silverback's	25.1
silverbacks	32.4
silverbell	22.1
silvered	32.9
silvering	25.1
silverites	25.5
silverlocks	27.7
silverlode	30.6
silvermaking	22.1
silverman	32
silvernail	20.8
silverplated	20.8
silverside	25.1
silversmith	41.9
silversmith's	27.7
silversmithing	30.3
silversmiths	36.6
silversmiths'	22.1
silverspot	29.9
silverspring	25.1
silverstein	25.1
silverstein's	22.1
silverton	22.1
silverveined	22.1
silverware	40.9
silverwear	22.1
silverweeds	22.1
silverwork	31.6
silvery	46.5
silvery-grey	27.7
silvery-white	26.8
silvery-yellow	18.1
silvester	29.1
silvi	11.5
